Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2018,1,3,1,0,0,0,0,0,0,0,4,-9.6,134.81,0,0.87,3.1,92.07,-8.5,1020
2018,1,3,2,0,0,0,0,0,0,0,4,-9.3,145.48,0,0.87,3.2,93.83,-8.5,1020
2018,1,3,3,0,0,0,0,0,0,0,4,-9.2,154.79,0,0.87,3.3,94.11,-8.4,1020
2018,1,3,4,0,0,0,0,0,0,0,4,-9.1,160.33,0,0.87,3.3,95.07,-8.5,1020
2018,1,3,5,0,0,0,0,0,0,0,8,-9.2,158.78,0,0.87,3.2,95.78,-8.6,1020
2018,1,3,6,0,0,0,0,0,0,0,7,-9.2,151.27,0,0.87,3,96.79,-8.8,1020
2018,1,3,7,0,0,0,0,0,0,0,4,-9.4,141.23,0,0.87,2.9,96.92,-9,1021
2018,1,3,8,0,0,0,0,0,0,0,8,-9.7,130.32,0,0.87,2.7,97.14,-9.3,1020
2018,1,3,9,0,0,0,0,0,0,0,4,-9.9,119.21,0,0.87,2.4,95.93,-9.4,1021
2018,1,3,10,0,0,0,0,0,0,0,8,-10.3,108.27,0,0.87,2.3,94.17,-9.5,1021
2018,1,3,11,0,0,0,0,0,0,0,8,-10.7,97.78,0,0.87,2.2,89.87,-9.3,1021
2018,1,3,12,0,16,137,21,19,285,30,7,-10.8,87.72,71,0.87,2,83.4,-8.5,1021
2018,1,3,13,0,49,484,139,44,724,178,4,-10.6,79.3,100,0.87,1.7,75.51,-7,1022
2018,1,3,14,0,58,849,316,56,868,320,0,-10.6,72.28,0,0.87,1.6,65.88,-5.2,1021
2018,1,3,15,0,63,932,422,63,932,422,0,-10.3,67.34,0,0.87,1.8,59.39,-3.5,1021
2018,1,3,16,0,68,952,470,68,952,470,0,-9.7,65.01,0,0.87,2.2,57.92,-2.5,1020
2018,1,3,17,0,85,766,402,69,926,452,0,-9,65.59,0,0.87,2.3,57.79,-1.8,1020
2018,1,3,18,0,105,506,286,66,884,383,7,-8.6,69,0,0.87,2.4,58.73,-1.6,1019
2018,1,3,19,0,72,485,199,56,796,264,7,-8.1,74.84,57,0.87,2.4,63.28,-2,1019
2018,1,3,20,0,39,396,91,36,601,114,4,-7.3,82.52,89,0.87,2.4,73,-3.1,1019
2018,1,3,21,0,3,35,2,3,35,2,4,-7.6,91.77,11,0.87,2.3,79.79,-4.6,1018
2018,1,3,22,0,0,0,0,0,0,0,0,-8.4,101.85,0,0.87,2.4,79.66,-5.4,1018
2018,1,3,23,0,0,0,0,0,0,0,0,-8.3,112.55,0,0.87,2.5,81.07,-5.6,1019
2018,1,4,0,0,0,0,0,0,0,0,7,-8.5,123.59,0,0.87,1.9,75.6,-4.9,1017
2018,1,4,1,0,0,0,0,0,0,0,7,-9,134.67,0,0.87,1.7,71.19,-4.6,1017
2018,1,4,2,0,0,0,0,0,0,0,7,-8.8,145.34,0,0.87,1.6,69.55,-4.1,1016
2018,1,4,3,0,0,0,0,0,0,0,4,-8.5,154.65,0,0.87,1.3,67.77,-3.4,1016
2018,1,4,4,0,0,0,0,0,0,0,7,-7.9,160.21,0,0.87,1.2,69.76,-3.2,1015
2018,1,4,5,0,0,0,0,0,0,0,6,-7.2,158.72,0,0.87,1.5,73.87,-3.2,1013
2018,1,4,6,0,0,0,0,0,0,0,6,-5.7,151.27,0,0.87,2.2,80.2,-2.8,1011
2018,1,4,7,0,0,0,0,0,0,0,6,-4.3,141.25,0,0.87,2.8,84.22,-2,1009
2018,1,4,8,0,0,0,0,0,0,0,6,-3,130.34,0,0.87,3.2,86.95,-1.1,1008
2018,1,4,9,0,0,0,0,0,0,0,6,-1.7,119.23,0,0.87,3.8,90.74,-0.4,1005
2018,1,4,10,0,0,0,0,0,0,0,6,-0.7,108.29,0,0.87,4.5,94.6,0.1,1002
2018,1,4,11,0,0,0,0,0,0,0,6,0.1,97.78,0,0.87,5.1,96.23,0.6,999
2018,1,4,12,0,4,0,4,18,153,24,6,0.7,87.73,71,0.87,5.7,97.31,1.1,996
2018,1,4,13,0,11,0,11,52,552,155,7,1.1,79.28,100,0.87,6.3,99.19,1.2,992
2018,1,4,14,0,30,0,30,71,709,287,6,0.9,72.23,0,0.87,7,99.97,0.9,988
2018,1,4,15,0,34,0,34,83,780,384,7,0.5,67.27,0,0.87,7.7,99.04,0.6,983
2018,1,4,16,0,31,0,31,89,801,429,7,0.2,64.92,0,0.87,8,96.7,0.7,978
2018,1,4,17,0,30,0,30,93,780,417,8,0.2,65.48,14,0.87,7.7,96.41,0.7,975
2018,1,4,18,0,30,0,30,90,726,352,8,0.1,68.87,0,0.87,7.4,96.69,0.6,974
2018,1,4,19,0,24,0,24,72,641,241,4,-0.2,74.7,57,0.87,7.5,97.19,0.2,973
2018,1,4,20,0,10,0,10,44,442,103,7,-0.8,82.38,100,0.87,7.8,95.92,-0.2,972
2018,1,4,21,0,2,15,2,2,15,2,8,-1.6,91.62,14,0.87,7.8,93.81,-0.7,972
2018,1,4,22,0,0,0,0,0,0,0,8,-2.3,101.7,0,0.87,7.4,93.36,-1.4,973
2018,1,4,23,0,0,0,0,0,0,0,8,-3.2,112.4,0,0.87,7,90.46,-1.8,973
2018,1,5,0,0,0,0,0,0,0,0,7,-4.3,123.44,0,0.87,6.6,93.74,-3.4,977
2018,1,5,1,0,0,0,0,0,0,0,8,-5.5,134.52,0,0.87,6.5,90.93,-4.2,979
2018,1,5,2,0,0,0,0,0,0,0,8,-6.3,145.19,0,0.87,6.4,88.51,-4.7,981
2018,1,5,3,0,0,0,0,0,0,0,7,-6.8,154.5,0,0.87,6.1,85.83,-4.8,983
2018,1,5,4,0,0,0,0,0,0,0,7,-6.9,160.09,0,0.87,5.8,85.51,-4.8,985
2018,1,5,5,0,0,0,0,0,0,0,7,-6.9,158.66,0,0.87,5.5,86.45,-5,986
2018,1,5,6,0,0,0,0,0,0,0,7,-7.2,151.25,0,0.87,5.2,87.45,-5.4,988
2018,1,5,7,0,0,0,0,0,0,0,7,-7.7,141.26,0,0.87,5.1,88.45,-6.1,989
2018,1,5,8,0,0,0,0,0,0,0,4,-8.5,130.36,0,0.87,5.1,90.27,-7.2,990
2018,1,5,9,0,0,0,0,0,0,0,4,-9.5,119.25,0,0.87,5.1,90.71,-8.3,991
2018,1,5,10,0,0,0,0,0,0,0,4,-10.6,108.3,0,0.87,5.2,90.92,-9.4,992
2018,1,5,11,0,0,0,0,0,0,0,4,-11.5,97.79,0,0.87,5.2,89.98,-10.2,993
2018,1,5,12,0,15,126,20,19,225,28,4,-12.2,87.71,71,0.87,5.2,89.26,-10.8,994
2018,1,5,13,0,47,508,142,52,655,174,4,-12.6,79.25,100,0.87,5.2,87.12,-10.9,995
2018,1,5,14,0,68,770,304,74,785,314,4,-12.8,72.18,68,0.87,5.3,85.07,-10.8,996
2018,1,5,15,0,66,796,375,92,835,416,4,-12.9,67.19,14,0.87,5.4,83.28,-10.6,996
2018,1,5,16,0,66,840,424,97,874,469,4,-12.9,64.81,11,0.87,5.5,82.62,-10.5,996
2018,1,5,17,0,70,816,410,97,863,457,4,-13,65.35,14,0.87,5.6,83.21,-10.7,997
2018,1,5,18,0,71,770,350,91,816,387,4,-13.2,68.73,25,0.87,5.7,84.26,-11.1,997
2018,1,5,19,0,64,690,248,73,733,268,4,-13.6,74.54,86,0.87,5.8,84.62,-11.5,998
2018,1,5,20,0,38,430,96,45,530,117,4,-13.9,82.22,100,0.87,5.8,86.37,-12.1,1000
2018,1,5,21,0,4,23,3,4,23,3,4,-14.3,91.47,14,0.87,5.8,87.23,-12.6,1001
2018,1,5,22,0,0,0,0,0,0,0,4,-14.6,101.55,0,0.87,5.9,87.58,-13,1002
2018,1,5,23,0,0,0,0,0,0,0,4,-14.9,112.25,0,0.87,5.8,86.84,-13.2,1002
2018,1,6,0,0,0,0,0,0,0,0,4,-15.1,123.29,0,0.87,5.8,87.67,-13.5,1003
2018,1,6,1,0,0,0,0,0,0,0,4,-15.1,134.37,0,0.87,5.7,86.88,-13.4,1004
2018,1,6,2,0,0,0,0,0,0,0,4,-15,145.03,0,0.87,5.6,86.89,-13.3,1004
2018,1,6,3,0,0,0,0,0,0,0,4,-14.8,154.34,0,0.87,5.5,87.4,-13.2,1005
2018,1,6,4,0,0,0,0,0,0,0,4,-14.7,159.96,0,0.87,5.4,87.61,-13.1,1005
2018,1,6,5,0,0,0,0,0,0,0,4,-14.6,158.59,0,0.87,5.4,87.89,-13,1006
2018,1,6,6,0,0,0,0,0,0,0,4,-14.5,151.23,0,0.87,5.5,88.39,-13,1006
2018,1,6,7,0,0,0,0,0,0,0,4,-14.5,141.26,0,0.87,5.5,88.46,-13,1007
2018,1,6,8,0,0,0,0,0,0,0,4,-14.6,130.37,0,0.87,5.5,88.11,-13,1008
2018,1,6,9,0,0,0,0,0,0,0,4,-14.6,119.26,0,0.87,5.5,87.58,-13,1008
2018,1,6,10,0,0,0,0,0,0,0,4,-14.7,108.3,0,0.87,5.4,88.03,-13.1,1009
2018,1,6,11,0,0,0,0,0,0,0,4,-14.8,97.78,0,0.87,5.4,88.54,-13.3,1010
2018,1,6,12,0,15,109,19,19,265,30,4,-15,87.68,71,0.87,5.4,88.53,-13.5,1011
2018,1,6,13,0,50,464,137,47,699,178,4,-15.2,79.21,100,0.87,5.4,87.65,-13.6,1012
2018,1,6,14,0,59,804,306,64,840,322,4,-15.3,72.11,0,0.87,5.4,85.57,-13.4,1013
2018,1,6,15,0,60,801,372,74,904,426,4,-15.2,67.1,0,0.87,5.3,83.43,-13,1013
2018,1,6,16,0,63,839,422,78,932,476,4,-15,64.7,0,0.87,5.3,82.52,-12.6,1013
2018,1,6,17,0,65,805,402,78,923,465,4,-14.7,65.22,0,0.87,5.1,81.93,-12.2,1013
2018,1,6,18,0,60,770,341,74,878,395,4,-14.4,68.58,0,0.87,5,82.83,-12.1,1013
2018,1,6,19,0,47,747,248,61,775,270,4,-14.3,74.39,43,0.87,4.9,84.18,-12.2,1014
2018,1,6,20,0,38,449,100,40,577,120,4,-14.4,82.07,100,0.87,4.7,85.87,-12.5,1015
2018,1,6,21,0,4,31,3,4,31,3,4,-14.6,91.31,14,0.87,4.7,87.31,-12.9,1016
2018,1,6,22,0,0,0,0,0,0,0,8,-14.8,101.39,0,0.87,4.6,88.44,-13.3,1017
2018,1,6,23,0,0,0,0,0,0,0,8,-15,112.1,0,0.87,4.6,87.49,-13.4,1018
2018,1,7,0,0,0,0,0,0,0,0,8,-15.3,123.14,0,0.87,4.5,90,-14,1019
2018,1,7,1,0,0,0,0,0,0,0,4,-15.6,134.21,0,0.87,4.5,90.86,-14.4,1020
2018,1,7,2,0,0,0,0,0,0,0,8,-15.9,144.88,0,0.87,4.4,92.36,-14.9,1021
2018,1,7,3,0,0,0,0,0,0,0,8,-16.1,154.19,0,0.87,4.3,94.96,-15.5,1021
2018,1,7,4,0,0,0,0,0,0,0,8,-16.4,159.82,0,0.87,4.3,97.09,-16,1021
2018,1,7,5,0,0,0,0,0,0,0,8,-16.6,158.51,0,0.87,4.3,98.73,-16.4,1022
2018,1,7,6,0,0,0,0,0,0,0,8,-16.7,151.21,0,0.87,4.3,99.71,-16.7,1023
2018,1,7,7,0,0,0,0,0,0,0,8,-17,141.26,0,0.87,4.3,100,-17,1024
2018,1,7,8,0,0,0,0,0,0,0,8,-17.4,130.38,0,0.87,4.3,100,-17.4,1025
2018,1,7,9,0,0,0,0,0,0,0,8,-17.6,119.27,0,0.87,4.2,100,-17.6,1026
2018,1,7,10,0,0,0,0,0,0,0,8,-17.9,108.3,0,0.87,4,100,-17.9,1028
2018,1,7,11,0,0,0,0,0,0,0,8,-18.1,97.77,0,0.87,3.9,100,-18.1,1028
2018,1,7,12,0,10,11,10,18,308,31,8,-17.6,87.65,71,0.87,3.7,100,-17.6,1029
2018,1,7,13,0,45,0,45,42,741,181,8,-17.3,79.16,100,0.87,3.5,91.47,-16.2,1029
2018,1,7,14,0,62,803,310,55,874,325,4,-16.7,72.04,0,0.87,3.2,84.92,-14.7,1030
2018,1,7,15,0,63,809,379,66,917,424,4,-16.1,67,0,0.87,2.8,79.09,-13.2,1029
2018,1,7,16,0,65,824,419,69,942,473,4,-15.5,64.58,0,0.87,2.5,74.59,-11.9,1028
2018,1,7,17,0,68,783,398,68,938,463,4,-14.9,65.08,0,0.87,2.3,72.57,-10.9,1028
2018,1,7,18,0,64,739,336,62,894,391,4,-14.2,68.43,0,0.87,2.2,72.32,-10.2,1027
2018,1,7,19,0,47,746,250,53,811,273,4,-13.7,74.23,43,0.87,2.1,74.32,-10,1026
2018,1,7,20,0,39,450,102,37,617,124,4,-13.5,81.9,100,0.87,2.2,80.66,-10.8,1026
2018,1,7,21,0,3,38,2,4,38,3,4,-13.7,91.15,14,0.87,2.5,82.47,-11.3,1026
2018,1,7,22,0,0,0,0,0,0,0,7,-13.3,101.23,0,0.87,2.8,81.42,-10.7,1026
2018,1,7,23,0,0,0,0,0,0,0,7,-12.6,111.94,0,0.87,2.9,83.82,-10.4,1025
2018,1,8,0,0,0,0,0,0,0,0,7,-12.2,122.98,0,0.87,3.1,86.2,-10.3,1024
2018,1,8,1,0,0,0,0,0,0,0,4,-11.9,134.06,0,0.87,3.2,89.44,-10.5,1023
2018,1,8,2,0,0,0,0,0,0,0,4,-11.4,144.72,0,0.87,3.3,92.04,-10.4,1022
2018,1,8,3,0,0,0,0,0,0,0,4,-10.7,154.02,0,0.87,3.3,93.98,-9.9,1021
2018,1,8,4,0,0,0,0,0,0,0,4,-9.8,159.67,0,0.87,3.5,94.6,-9.1,1021
2018,1,8,5,0,0,0,0,0,0,0,4,-9.2,158.42,0,0.87,3.7,93.44,-8.3,1020
2018,1,8,6,0,0,0,0,0,0,0,4,-8.9,151.17,0,0.87,3.8,91.1,-7.7,1020
2018,1,8,7,0,0,0,0,0,0,0,4,-9,141.25,0,0.87,3.8,89.23,-7.5,1020
2018,1,8,8,0,0,0,0,0,0,0,4,-9,130.37,0,0.87,3.7,87.26,-7.2,1019
2018,1,8,9,0,0,0,0,0,0,0,4,-8.8,119.27,0,0.87,3.6,86.69,-7,1019
2018,1,8,10,0,0,0,0,0,0,0,4,-8.7,108.3,0,0.87,3.4,86.36,-6.8,1019
2018,1,8,11,0,0,0,0,0,0,0,4,-8.5,97.75,0,0.87,3.3,85.66,-6.5,1019
2018,1,8,12,0,9,6,9,19,139,25,7,-8.2,87.64,71,0.87,3.2,83.46,-5.9,1019
2018,1,8,13,0,43,17,46,59,529,159,7,-7.7,79.11,100,0.87,3.2,80.95,-4.9,1019
2018,1,8,14,0,101,160,151,78,707,297,8,-6.8,71.97,0,0.87,3.2,79.43,-3.8,1018
2018,1,8,15,0,158,98,196,86,795,398,7,-5.9,66.91,0,0.87,3.3,78.07,-2.6,1017
2018,1,8,16,0,158,299,287,87,834,447,4,-4.9,64.45,14,0.87,3.5,76.69,-1.3,1016
2018,1,8,17,0,141,37,157,84,841,440,4,-3.9,64.93,0,0.87,3.7,76.92,-0.3,1014
2018,1,8,18,0,152,92,186,76,804,374,7,-2.9,68.27,0,0.87,3.9,78.6,0.4,1013
2018,1,8,19,0,97,20,102,66,700,258,7,-2.2,74.07,43,0.87,4.1,81.12,0.7,1012
2018,1,8,20,0,49,8,50,45,472,113,7,-1.8,81.75,100,0.87,4.3,83.9,0.6,1011
2018,1,8,21,0,3,21,3,6,32,5,7,-1.7,90.98,29,0.87,4.3,86.01,0.4,1011
2018,1,8,22,0,0,0,0,0,0,0,7,-1.7,101.07,0,0.87,4.2,88.59,0,1011
2018,1,8,23,0,0,0,0,0,0,0,7,-1.8,111.78,0,0.87,4.1,89.15,-0.2,1012
2018,1,9,0,0,0,0,0,0,0,0,8,-2,122.82,0,0.87,3.7,92.54,-0.9,1012
2018,1,9,1,0,0,0,0,0,0,0,8,-2.1,133.9,0,0.87,3.5,93.65,-1.2,1011
2018,1,9,2,0,0,0,0,0,0,0,7,-2.1,144.55,0,0.87,3.2,94.39,-1.3,1011
2018,1,9,3,0,0,0,0,0,0,0,7,-2,153.85,0,0.87,3.1,95.03,-1.3,1010
2018,1,9,4,0,0,0,0,0,0,0,7,-1.9,159.52,0,0.87,3,95.16,-1.2,1010
2018,1,9,5,0,0,0,0,0,0,0,7,-1.9,158.32,0,0.87,2.9,95.96,-1.3,1010
2018,1,9,6,0,0,0,0,0,0,0,4,-2,151.13,0,0.87,2.9,97.14,-1.6,1010
2018,1,9,7,0,0,0,0,0,0,0,8,-2.2,141.23,0,0.87,2.8,97.54,-1.9,1009
2018,1,9,8,0,0,0,0,0,0,0,4,-2.6,130.37,0,0.87,2.8,98.01,-2.3,1010
2018,1,9,9,0,0,0,0,0,0,0,4,-3,119.26,0,0.87,2.9,97.25,-2.6,1010
2018,1,9,10,0,0,0,0,0,0,0,4,-3.4,108.28,0,0.87,2.9,95.97,-2.8,1010
2018,1,9,11,0,0,0,0,0,0,0,4,-3.5,97.73,0,0.87,3.1,92.89,-2.5,1010
2018,1,9,12,0,14,61,17,18,230,28,7,-3.1,87.61,71,0.87,3.3,88.59,-1.5,1011
2018,1,9,13,0,59,379,131,49,649,172,4,-2.2,79.06,93,0.87,3.5,85.17,0,1012
2018,1,9,14,0,73,698,290,65,811,317,0,-1.2,71.89,4,0.87,3.6,83.32,1.3,1012
2018,1,9,15,0,71,885,420,71,885,420,0,-0.5,66.8,0,0.87,3.7,82.17,2.2,1013
2018,1,9,16,0,73,915,470,73,915,470,0,-0.6,64.32,0,0.87,3.7,79.42,2.6,1012
2018,1,9,17,0,108,641,381,72,914,461,4,-1.1,64.78,0,0.87,3.6,75.51,2.8,1013
2018,1,9,18,0,85,669,334,66,880,394,4,-1.3,68.11,7,0.87,3.5,74.91,2.7,1013
2018,1,9,19,0,55,800,277,55,800,277,0,-1.1,73.9,0,0.87,3.4,77.44,2.4,1014
2018,1,9,20,0,38,618,128,38,618,128,0,-0.8,81.58,0,0.87,3.3,83.94,1.6,1015
2018,1,9,21,0,6,78,6,6,78,6,0,-0.8,90.17,0,0.87,3.2,89.13,0.8,1017
2018,1,9,22,0,0,0,0,0,0,0,0,-0.9,100.91,0,0.87,3.1,92.04,0.2,1018
2018,1,9,23,0,0,0,0,0,0,0,0,-1.2,111.62,0,0.87,3,92.5,-0.1,1019
2018,1,10,0,0,0,0,0,0,0,0,4,-1.7,122.66,0,0.87,2.9,96,-1.1,1020
2018,1,10,1,0,0,0,0,0,0,0,0,-2.3,133.73,0,0.87,2.9,95.48,-1.7,1021
2018,1,10,2,0,0,0,0,0,0,0,0,-3,144.38,0,0.87,2.9,94.12,-2.2,1022
2018,1,10,3,0,0,0,0,0,0,0,0,-3.6,153.68,0,0.87,2.9,93.18,-2.6,1023
2018,1,10,4,0,0,0,0,0,0,0,0,-4.1,159.36,0,0.87,2.9,92.97,-3.1,1023
2018,1,10,5,0,0,0,0,0,0,0,0,-4.7,158.22,0,0.87,2.9,92.2,-3.6,1024
2018,1,10,6,0,0,0,0,0,0,0,0,-5.3,151.08,0,0.87,2.8,91.33,-4.1,1025
2018,1,10,7,0,0,0,0,0,0,0,0,-5.9,141.21,0,0.87,2.7,89.68,-4.5,1025
2018,1,10,8,0,0,0,0,0,0,0,0,-6.5,130.35,0,0.87,2.5,88.77,-4.9,1026
2018,1,10,9,0,0,0,0,0,0,0,0,-6.8,119.25,0,0.87,2.3,89.64,-5.4,1026
2018,1,10,10,0,0,0,0,0,0,0,0,-7.2,108.27,0,0.87,2,89.06,-5.7,1027
2018,1,10,11,0,0,0,0,0,0,0,0,-7.5,97.7,0,0.87,1.8,86.27,-5.6,1027
2018,1,10,12,0,19,330,33,19,330,33,0,-7.6,87.56,0,0.87,1.3,79.42,-4.6,1028
2018,1,10,13,0,41,712,177,41,712,177,0,-7,78.99,0,0.87,0.7,72.32,-2.7,1028
2018,1,10,14,0,53,847,318,53,847,318,0,-6.5,71.8,0,0.87,0.5,65.58,-0.9,1028
2018,1,10,15,0,62,908,421,62,908,421,0,-6.2,66.68,0,0.87,0.8,61.78,0.3,1028
2018,1,10,16,0,66,931,471,66,931,471,0,-5.3,64.18,0,0.87,1.3,63.22,0.9,1027
2018,1,10,17,0,65,919,459,65,919,459,0,-4.6,64.62,0,0.87,1.6,64.75,1.3,1027
2018,1,10,18,0,62,884,394,62,884,394,0,-4.1,67.93,0,0.87,1.8,67.02,1.4,1026
2018,1,10,19,0,52,777,270,53,797,276,0,-3.5,73.72,0,0.87,2.1,72.48,0.9,1026
2018,1,10,20,0,37,616,129,37,616,129,0,-3.1,81.4,0,0.87,2.3,82.79,-0.5,1026
2018,1,10,21,0,6,80,6,6,80,6,0,-3.5,90.02,14,0.87,2.6,85.98,-1.5,1027
2018,1,10,22,0,0,0,0,0,0,0,0,-3.4,100.74,0,0.87,2.7,87.19,-1.5,1027
2018,1,10,23,0,0,0,0,0,0,0,0,-3.1,111.45,0,0.87,2.7,89.04,-1.5,1027
2018,1,11,0,0,0,0,0,0,0,0,0,-2.7,122.49,0,0.87,2.9,90.29,-1.3,1026
2018,1,11,1,0,0,0,0,0,0,0,0,-2,133.56,0,0.87,2.9,91.91,-0.9,1026
2018,1,11,2,0,0,0,0,0,0,0,7,-1.4,144.21,0,0.87,2.9,93.89,-0.5,1025
2018,1,11,3,0,0,0,0,0,0,0,7,-0.9,153.5,0,0.87,2.7,95.34,-0.2,1025
2018,1,11,4,0,0,0,0,0,0,0,7,-0.4,159.19,0,0.87,2.7,95.82,0.2,1025
2018,1,11,5,0,0,0,0,0,0,0,0,0,158.11,0,0.87,2.8,97.26,0.4,1024
2018,1,11,6,0,0,0,0,0,0,0,7,0.4,151.02,0,0.87,3,97.82,0.7,1024
2018,1,11,7,0,0,0,0,0,0,0,0,0.7,141.18,0,0.87,2.9,98.09,1,1024
2018,1,11,8,0,0,0,0,0,0,0,0,1.1,130.33,0,0.87,2.8,98.59,1.3,1023
2018,1,11,9,0,0,0,0,0,0,0,0,1.5,119.23,0,0.87,2.7,99.02,1.6,1023
