Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2014,1,4,23,0,0,0,0,0,0,0,0,-4,112.41,0,0.866,4,89.33,-3,1020
2014,1,5,0,0,0,0,0,0,0,0,0,-4,123.45,0,0.866,4.1,84.92,-2,1020
2014,1,5,1,0,0,0,0,0,0,0,0,-3,134.53,0,0.866,4.2,87.19,-2,1020
2014,1,5,2,0,0,0,0,0,0,0,0,-3,145.2,0,0.866,4.1,90,-2,1020
2014,1,5,3,0,0,0,0,0,0,0,1,-3,154.51,0,0.866,3.9,92,-2,1020
2014,1,5,4,0,0,0,0,0,0,0,0,-3,160.1,0,0.866,3.5,91.94,-2,1020
2014,1,5,5,0,0,0,0,0,0,0,1,-3,158.66,0,0.866,3.2,90.2,-2,1020
2014,1,5,6,0,0,0,0,0,0,0,0,-3,151.25,0,0.866,2.9,93.53,-3,1020
2014,1,5,7,0,0,0,0,0,0,0,7,-4,141.25,0,0.866,2.7,94.78,-4,1020
2014,1,5,8,0,0,0,0,0,0,0,4,-5,130.35,0,0.866,2.6,93.2,-5,1020
2014,1,5,9,0,0,0,0,0,0,0,1,-6,119.24,0,0.866,2.8,95.24,-6,1020
2014,1,5,10,0,0,0,0,0,0,0,0,-7,108.28,0,0.866,2.9,92.59,-6,1020
2014,1,5,11,0,0,0,0,0,0,0,1,-7,97.77,0,0.866,2.8,91.95,-6,1020
2014,1,5,12,0,15,262,24,15,262,24,1,-7,87.99,0,0.866,2.6,85.19,-5,1020
2014,1,5,13,0,48,644,167,48,644,167,0,-6,79.32,0,0.866,2.2,78.22,-3,1020
2014,1,5,14,0,90,479,236,66,780,305,4,-4,72.21,0,0.866,1.8,76.7,-1,1020
2014,1,5,15,0,136,407,293,80,823,399,4,-3,67.22,0,0.866,1.8,78.18,0,1020
2014,1,5,16,0,181,220,275,92,819,440,4,-2,64.84,0,0.866,2.2,85.14,0,1020
2014,1,5,17,0,100,777,424,100,777,424,1,-1,65.38,0,0.866,2.5,91.67,0,1020
2014,1,5,18,0,92,726,355,92,726,355,1,0,68.77,0,0.866,2.6,90.59,1,1020
2014,1,5,19,0,99,18,104,77,613,240,4,0,74.6,0,0.866,2.5,94.7,1,1020
2014,1,5,20,0,47,15,49,47,394,99,7,0,82.34,4,0.866,2.3,97.47,1,1010
2014,1,5,21,0,0,0,0,0,0,0,7,0,91.47,0,0.866,2.1,99.02,1,1010
2014,1,5,22,0,0,0,0,0,0,0,7,1,101.55,0,0.866,2.2,100,1,1010
2014,1,5,23,0,0,0,0,0,0,0,7,1,112.26,0,0.866,2.7,100,1,1010
2014,1,6,0,0,0,0,0,0,0,0,6,1,123.3,0,0.866,3.3,99.72,2,1010
2014,1,6,1,0,0,0,0,0,0,0,6,2,134.37,0,0.866,3.6,100,2,1010
2014,1,6,2,0,0,0,0,0,0,0,6,2,145.04,0,0.866,3.9,100,3,1010
2014,1,6,3,0,0,0,0,0,0,0,6,4,154.36,0,0.866,4.1,100,4,1010
2014,1,6,4,0,0,0,0,0,0,0,6,4,159.97,0,0.866,4.4,100,4,1000
2014,1,6,5,0,0,0,0,0,0,0,6,4,158.59,0,0.866,4.4,100,5,1000
2014,1,6,6,0,0,0,0,0,0,0,7,4,151.23,0,0.866,4.2,100,5,1000
2014,1,6,7,0,0,0,0,0,0,0,7,6,141.25,0,0.866,4.3,100,6,1000
2014,1,6,8,0,0,0,0,0,0,0,7,6,130.36,0,0.866,4.2,100,6,1000
2014,1,6,9,0,0,0,0,0,0,0,1,6,119.25,0,0.866,4.1,100,6,1000
2014,1,6,10,0,0,0,0,0,0,0,4,7,108.29,0,0.866,4.1,100,7,990
2014,1,6,11,0,0,0,0,0,0,0,3,7,97.77,0,0.866,4.5,100,7,990
2014,1,6,12,0,12,0,12,16,127,20,4,8,87.97,4,0.866,4.8,100,8,990
2014,1,6,13,0,27,0,27,56,489,147,7,8,79.28,0,0.866,4.8,100,8,990
2014,1,6,14,0,106,0,106,82,636,277,7,9,72.15,0,0.866,4.9,100,8,990
2014,1,6,15,0,115,0,115,102,686,369,6,9,67.13,0,0.866,5,100,9,990
2014,1,6,16,0,144,1,145,115,696,412,7,9,64.73,0,0.866,5.1,100,10,990
2014,1,6,17,0,161,23,170,114,690,403,6,9,65.25,0,0.866,4.8,100,9,980
2014,1,6,18,0,155,134,204,118,600,337,6,8,68.62,0,0.866,4,100,8,990
2014,1,6,19,0,63,0,63,105,448,225,7,7,74.45,0,0.866,3.4,100,7,990
2014,1,6,20,0,27,0,27,59,237,92,7,4,82.18,4,0.866,3.1,100,5,990
2014,1,6,21,0,0,0,0,0,0,0,6,4,91.31,0,0.866,3.3,100,4,990
2014,1,6,22,0,0,0,0,0,0,0,6,2,101.39,0,0.866,3.6,100,2,990
2014,1,6,23,0,0,0,0,0,0,0,7,1,112.1,0,0.866,3.8,100,1,990
2014,1,7,0,0,0,0,0,0,0,0,6,0,123.14,0,0.12,4,97.66,0,990
2014,1,7,1,0,0,0,0,0,0,0,7,-1,134.22,0,0.12,4.1,87.16,0,990
2014,1,7,2,0,0,0,0,0,0,0,7,-2,144.89,0,0.12,4.1,80.39,0,990
2014,1,7,3,0,0,0,0,0,0,0,7,-4,154.2,0,0.12,4.4,80,-1,990
2014,1,7,4,0,0,0,0,0,0,0,7,-5,159.83,0,0.12,4.6,73.49,-1,990
2014,1,7,5,0,0,0,0,0,0,0,1,-6,158.51,0,0.12,4.7,73.37,-2,990
2014,1,7,6,0,0,0,0,0,0,0,4,-7,151.2,0,0.12,4.6,68.58,-2,990
2014,1,7,7,0,0,0,0,0,0,0,4,-7,141.25,0,0.12,4.5,70.2,-3,990
2014,1,7,8,0,0,0,0,0,0,0,4,-8,130.36,0,0.12,4.8,67.19,-3,990
2014,1,7,9,0,0,0,0,0,0,0,4,-9,119.26,0,0.12,5.5,70.38,-5,1000
2014,1,7,10,0,0,0,0,0,0,0,4,-11,108.29,0,0.12,6.1,68.08,-7,1000
2014,1,7,11,0,0,0,0,0,0,0,4,-13,97.76,0,0.12,6.4,62.47,-8,1000
2014,1,7,12,0,17,183,24,17,183,24,1,-14,87.95,0,0.12,6.3,63.32,-9,1000
2014,1,7,13,0,52,612,166,52,612,166,0,-14,79.24,0,0.12,6.1,62.04,-9,1000
2014,1,7,14,0,67,792,310,67,792,310,1,-15,72.08,0,0.12,6,56.17,-8,1000
2014,1,7,15,0,70,887,416,70,887,416,0,-15,67.03,0,0.12,5.9,55.48,-8,1000
2014,1,7,16,0,71,923,467,71,923,467,0,-15,64.61,0,0.12,5.6,55.15,-8,1010
2014,1,7,17,0,68,926,458,68,926,458,0,-15,65.11,0,0.12,5.5,54.63,-8,1010
2014,1,7,18,0,62,897,391,62,897,391,0,-15,68.47,0,0.12,5.2,54.04,-8,1010
2014,1,7,19,0,52,815,273,52,815,273,0,-15,74.29,0,0.12,5,53.63,-8,1010
2014,1,7,20,0,35,618,121,35,618,121,0,-15,82.02,0,0.12,5.1,57.61,-9,1010
2014,1,7,21,0,0,0,0,0,0,0,1,-15,91.15,0,0.12,5.3,57.13,-9,1010
2014,1,7,22,0,0,0,0,0,0,0,1,-16,101.24,0,0.12,5.4,60.89,-10,1010
2014,1,7,23,0,0,0,0,0,0,0,1,-16,111.94,0,0.12,5.5,60.07,-10,1010
2014,1,8,0,0,0,0,0,0,0,0,1,-16,122.99,0,0.12,5.3,64.77,-11,1010
2014,1,8,1,0,0,0,0,0,0,0,4,-16,134.06,0,0.12,5,65.62,-11,1010
2014,1,8,2,0,0,0,0,0,0,0,1,-15,144.73,0,0.12,4.8,67.12,-11,1010
2014,1,8,3,0,0,0,0,0,0,0,4,-15,154.03,0,0.12,4.7,68.73,-11,1020
2014,1,8,4,0,0,0,0,0,0,0,4,-15,159.68,0,0.12,4.7,70.17,-11,1020
2014,1,8,5,0,0,0,0,0,0,0,4,-15,158.43,0,0.12,4.7,71.37,-11,1020
2014,1,8,6,0,0,0,0,0,0,0,1,-14,151.17,0,0.12,4.6,72.38,-11,1020
2014,1,8,7,0,0,0,0,0,0,0,1,-14,141.24,0,0.12,4.6,79.28,-12,1020
2014,1,8,8,0,0,0,0,0,0,0,4,-14,130.36,0,0.12,4.5,79.81,-12,1020
2014,1,8,9,0,0,0,0,0,0,0,1,-14,119.25,0,0.12,4.3,80.31,-12,1020
2014,1,8,10,0,0,0,0,0,0,0,0,-14,108.28,0,0.12,4.1,80.93,-12,1020
2014,1,8,11,0,0,0,0,0,0,0,4,-14,97.74,0,0.12,4,81.42,-12,1020
2014,1,8,12,0,15,302,26,15,302,26,1,-14,87.91,0,0.12,3.9,75.76,-11,1020
2014,1,8,13,0,43,697,174,43,697,174,1,-14,79.19,0,0.12,3.8,70.49,-10,1020
2014,1,8,14,0,74,588,256,56,838,315,4,-14,72.01,0,0.12,3.7,61.27,-8,1020
2014,1,8,15,0,123,485,314,62,903,416,4,-13,66.93,0,0.12,3.6,58.04,-7,1020
2014,1,8,16,0,65,923,463,65,923,463,0,-13,64.48,0,0.12,3.5,55.18,-6,1020
2014,1,8,17,0,65,912,451,65,912,451,0,-13,64.96,0,0.12,3.3,52.52,-5,1020
2014,1,8,18,0,61,871,383,61,871,383,0,-12,68.31,0,0.12,3.1,50.21,-4,1020
2014,1,8,19,0,53,782,266,53,782,266,0,-12,74.12,0,0.12,3.1,52.09,-4,1020
2014,1,8,20,0,36,585,119,36,585,119,0,-11,81.86,0,0.12,3.1,58.8,-5,1020
2014,1,8,21,0,0,0,0,0,0,0,0,-11,90.98,0,0.12,3.2,67.41,-6,1020
2014,1,8,22,0,0,0,0,0,0,0,0,-10,101.07,0,0.12,3.3,68.79,-7,1020
2014,1,8,23,0,0,0,0,0,0,0,8,-10,111.78,0,0.12,3.3,75.04,-7,1020
2014,1,9,0,0,0,0,0,0,0,0,1,-10,122.83,0,0.118,3.3,75.07,-7,1020
2014,1,9,1,0,0,0,0,0,0,0,1,-10,133.9,0,0.118,3.2,74.94,-7,1020
2014,1,9,2,0,0,0,0,0,0,0,4,-10,144.56,0,0.118,3.2,80.72,-8,1020
2014,1,9,3,0,0,0,0,0,0,0,4,-10,153.87,0,0.118,3.2,74.56,-7,1020
2014,1,9,4,0,0,0,0,0,0,0,8,-10,159.53,0,0.118,3.2,73.63,-7,1020
2014,1,9,5,0,0,0,0,0,0,0,7,-11,158.33,0,0.118,3.2,72.52,-7,1020
2014,1,9,6,0,0,0,0,0,0,0,8,-11,151.13,0,0.118,3.2,72.38,-7,1020
2014,1,9,7,0,0,0,0,0,0,0,1,-11,141.22,0,0.118,3.3,72.6,-7,1020
2014,1,9,8,0,0,0,0,0,0,0,4,-10,130.36,0,0.118,3.4,73.6,-7,1020
2014,1,9,9,0,0,0,0,0,0,0,4,-10,119.25,0,0.118,3.4,75.08,-7,1020
2014,1,9,10,0,0,0,0,0,0,0,1,-10,108.27,0,0.118,3.5,76.6,-7,1020
2014,1,9,11,0,0,0,0,0,0,0,4,-10,97.71,0,0.118,3.5,78.11,-7,1020
2014,1,9,12,0,16,221,24,16,221,24,1,-9,87.88,0,0.118,3.5,73.47,-6,1030
2014,1,9,13,0,49,631,168,49,631,168,1,-9,79.13,0,0.118,3.6,69.54,-5,1030
2014,1,9,14,0,63,796,310,63,796,310,0,-9,71.93,0,0.118,3.7,61.56,-3,1030
2014,1,9,15,0,69,878,414,69,878,414,0,-9,66.82,0,0.118,3.6,56.62,-2,1030
2014,1,9,16,0,71,908,464,71,908,464,0,-9,64.35,0,0.118,3.4,55.31,-2,1030
2014,1,9,17,0,70,905,455,70,905,455,0,-9,64.8,0,0.118,3.2,55,-2,1030
2014,1,9,18,0,64,870,388,64,870,388,0,-9,68.14,0,0.118,2.9,51.12,-2,1030
2014,1,9,19,0,55,786,272,55,786,272,0,-9,73.95,0,0.118,2.5,51.59,-2,1030
2014,1,9,20,0,37,600,124,37,600,124,0,-8,81.68,0,0.118,2.3,64.59,-3,1030
2014,1,9,21,0,0,0,0,0,0,0,1,-9,90.81,0,0.118,2,62.15,-3,1030
2014,1,9,22,0,0,0,0,0,0,0,1,-10,100.91,0,0.118,1.6,56.85,-3,1030
2014,1,9,23,0,0,0,0,0,0,0,1,-11,111.62,0,0.118,1.2,52.61,-3,1030
2014,1,10,0,0,0,0,0,0,0,0,1,-11,122.67,0,0.118,1.2,50.72,-3,1030
2014,1,10,1,0,0,0,0,0,0,0,1,-11,133.74,0,0.118,1.5,54.98,-4,1030
2014,1,10,2,0,0,0,0,0,0,0,1,-11,144.39,0,0.118,2,61.32,-5,1030
2014,1,10,3,0,0,0,0,0,0,0,4,-10,153.69,0,0.118,2.2,69.27,-6,1030
2014,1,10,4,0,0,0,0,0,0,0,4,-10,159.37,0,0.118,2.3,71.19,-6,1030
2014,1,10,5,0,0,0,0,0,0,0,4,-10,158.23,0,0.118,2.4,78.43,-7,1030
2014,1,10,6,0,0,0,0,0,0,0,1,-9,151.08,0,0.118,2.5,80.75,-7,1030
2014,1,10,7,0,0,0,0,0,0,0,7,-9,141.2,0,0.118,2.7,78,-6,1030
2014,1,10,8,0,0,0,0,0,0,0,7,-8,130.34,0,0.118,2.8,76.22,-5,1030
2014,1,10,9,0,0,0,0,0,0,0,7,-7,119.24,0,0.118,2.9,75.69,-4,1030
2014,1,10,10,0,0,0,0,0,0,0,7,-6,108.25,0,0.118,3,81.72,-4,1030
2014,1,10,11,0,0,0,0,0,0,0,6,-5,97.69,0,0.118,3,82.63,-3,1020
2014,1,10,12,0,1,0,1,17,108,21,7,-4,87.83,4,0.118,2.9,83.25,-2,1020
2014,1,10,13,0,12,0,12,61,464,149,4,-3,79.06,0,0.118,2.8,83.29,-1,1020
2014,1,10,14,0,71,0,71,83,631,280,4,-2,71.84,0,0.118,2.8,83.26,0,1020
2014,1,10,15,0,50,0,50,96,703,375,4,-1,66.71,0,0.118,2.9,90.1,0,1020
2014,1,10,16,0,132,0,132,105,722,419,7,0,64.2,0,0.118,2.9,97.56,0,1020
2014,1,10,17,0,138,0,138,107,705,409,7,0,64.64,0,0.118,2.7,97.19,1,1020
2014,1,10,18,0,111,0,111,101,651,346,4,1,67.97,0,0.118,2.5,95.38,2,1020
2014,1,10,19,0,82,563,240,82,563,240,1,1,73.78,0,0.118,2.4,98.89,2,1020
2014,1,10,20,0,52,369,106,52,369,106,0,1,81.51,0,0.118,2.6,100,1,1020
2014,1,10,21,0,0,0,0,0,0,0,4,1,90.64,0,0.118,2.7,100,1,1020
2014,1,10,22,0,0,0,0,0,0,0,4,1,100.74,0,0.118,2.6,100,1,1020
2014,1,10,23,0,0,0,0,0,0,0,4,1,111.45,0,0.118,2.4,100,1,1020
2014,1,11,0,0,0,0,0,0,0,0,7,1,122.5,0,0.118,2.2,100,1,1020
2014,1,11,1,0,0,0,0,0,0,0,7,1,133.57,0,0.118,2,100,1,1020
2014,1,11,2,0,0,0,0,0,0,0,7,1,144.22,0,0.118,1.9,100,1,1020
2014,1,11,3,0,0,0,0,0,0,0,1,1,153.52,0,0.118,2.1,100,1,1020
2014,1,11,4,0,0,0,0,0,0,0,4,1,159.2,0,0.118,2.2,100,1,1020
2014,1,11,5,0,0,0,0,0,0,0,0,2,158.11,0,0.118,2.2,100,2,1020
2014,1,11,6,0,0,0,0,0,0,0,4,2,151.02,0,0.118,2,100,2,1010
2014,1,11,7,0,0,0,0,0,0,0,7,2,141.17,0,0.118,1.8,100,2,1010
2014,1,11,8,0,0,0,0,0,0,0,7,2,130.32,0,0.118,1.9,100,2,1010
2014,1,11,9,0,0,0,0,0,0,0,7,2,119.22,0,0.118,2.3,100,3,1010
2014,1,11,10,0,0,0,0,0,0,0,7,4,108.23,0,0.118,2.8,100,4,1010
2014,1,11,11,0,0,0,0,0,0,0,6,4,97.65,0,0.118,3.4,100,5,1010
2014,1,11,12,0,8,0,8,17,84,20,6,6,87.78,4,0.118,4.1,100,6,1010
2014,1,11,13,0,35,0,35,54,476,144,6,7,78.99,0,0.118,4.6,100,7,1010
2014,1,11,14,0,111,3,113,73,633,271,6,7,71.74,0,0.118,4.8,100,7,1000
2014,1,11,15,0,114,0,114,93,674,361,6,8,66.58,0,0.118,4.8,100,8,1000
2014,1,11,16,0,103,0,103,96,710,407,6,8,64.06,0,0.118,4.6,100,8,1000
2014,1,11,17,0,123,0,123,88,731,403,7,9,64.48,0,0.118,4.6,100,9,1000
2014,1,11,18,0,64,0,64,78,701,343,6,9,67.79,0,0.118,4.7,100,9,1000
2014,1,11,19,0,59,0,59,67,598,236,7,9,73.59,0,0.118,4.8,100,9,990
2014,1,11,20,0,15,0,15,45,394,105,6,9,81.33,4,0.118,4.8,100,9,990
2014,1,11,21,0,0,0,0,0,0,0,6,9,90.46,0,0.118,5,100,10,990
2014,1,11,22,0,0,0,0,0,0,0,6,9,100.57,0,0.118,5.1,100,10,990
2014,1,11,23,0,0,0,0,0,0,0,7,9,111.28,0,0.118,5.2,100,10,990
2014,1,12,0,0,0,0,0,0,0,0,6,11,122.33,0,0.118,5.3,100,11,990
2014,1,12,1,0,0,0,0,0,0,0,6,11,133.4,0,0.118,5.6,100,11,980
2014,1,12,2,0,0,0,0,0,0,0,6,11,144.05,0,0.118,5.6,100,11,980
2014,1,12,3,0,0,0,0,0,0,0,6,9,153.33,0,0.118,4.7,100,10,980
2014,1,12,4,0,0,0,0,0,0,0,6,9,159.03,0,0.118,3.4,100,9,980
2014,1,12,5,0,0,0,0,0,0,0,6,8,157.99,0,0.118,2.5,100,8,980
2014,1,12,6,0,0,0,0,0,0,0,6,8,150.95,0,0.118,2.3,100,8,980
